observation_id,access,enterer,coral,location_name,latitude,longitude,resource_id,measurement_id,trait_name,standard_unit,value,precision,precision_type,precision_upper,replicates
51185,1,1,Montipora friabilis,Global estimate,"","",215,49167,Clade Fukami Huang 2012,cat,VI,"","","",""
51234,0,8,Montipora friabilis,Global estimate,"","",210,49215,Growth form,cat,foliaceous,"","","",""
51252,1,1,Montipora gaimardi,Global estimate,"","",215,49233,Clade Fukami Huang 2012,cat,VI,"","","",""
51301,0,1,Montipora gaimardi,Global estimate,"","",0,49281,Growth form,cat,encrusting,"","","",""
51316,1,1,Montipora granulosa,Global estimate,"","",215,49296,Clade Fukami Huang 2012,cat,VI,"","","",""
51351,1,1,Montipora grisea,Global estimate,"","",215,49331,Clade Fukami Huang 2012,cat,VI,"","","",""
51406,0,1,Montipora grisea,Global estimate,"","",0,49382,Growth form,cat,encrusting,"","","",""
51421,1,1,Montipora hemispherica,Global estimate,"","",215,49397,Clade Fukami Huang 2012,cat,VI,"","","",""
51466,0,1,Montipora hemispherica,Global estimate,"","",0,49441,Growth form,cat,encrusting,"","","",""
51484,1,1,Montipora hirsuta,Global estimate,"","",215,49459,Clade Fukami Huang 2012,cat,VI,"","","",""
51533,0,1,Montipora hirsuta,Global estimate,"","",0,49507,Growth form,cat,branching,"","","",""
51551,1,1,Montipora hispida,Global estimate,"","",215,49525,Clade Fukami Huang 2012,cat,VI,"","","",""
51607,0,8,Montipora hispida,Global estimate,"","",210,49577,Growth form,cat,branching,"","","",""
51622,1,1,Montipora hodgsoni,Global estimate,"","",215,49592,Clade Fukami Huang 2012,cat,VI,"","","",""
51671,0,1,Montipora hodgsoni,Global estimate,"","",0,49640,Growth form,cat,foliaceous,"","","",""
51689,1,1,Montipora hoffmeisteri,Global estimate,"","",215,49658,Clade Fukami Huang 2012,cat,VI,"","","",""
51745,0,8,Montipora hoffmeisteri,Global estimate,"","",210,49710,Growth form,cat,foliaceous,"","","",""
51765,1,1,Montipora incrassata,Global estimate,"","",215,49730,Clade Fukami Huang 2012,cat,VI,"","","",""
51821,0,8,Montipora incrassata,Global estimate,"","",210,49782,Growth form,cat,foliaceous,"","","",""
51839,1,1,Montipora informis,Global estimate,"","",215,49800,Clade Fukami Huang 2012,cat,VI,"","","",""
51894,0,1,Montipora informis,Global estimate,"","",0,49851,Growth form,cat,encrusting,"","","",""
51909,1,1,Montipora kellyi,Global estimate,"","",215,49866,Clade Fukami Huang 2012,cat,VI,"","","",""
51953,0,1,Montipora kellyi,Global estimate,"","",0,49909,Growth form,cat,branching,"","","",""
51968,1,1,Montipora lobulata,Global estimate,"","",215,49924,Clade Fukami Huang 2012,cat,VI,"","","",""
52018,0,8,Montipora lobulata,Global estimate,"","",210,49973,Growth form,cat,massive,"","","",""
52033,1,1,Montipora mactanensis,Global estimate,"","",215,49988,Clade Fukami Huang 2012,cat,VI,"","","",""
52083,0,8,Montipora mactanensis,Global estimate,"","",210,50037,Growth form,cat,foliaceous,"","","",""
52101,1,1,Montipora malampaya,Global estimate,"","",215,50055,Clade Fukami Huang 2012,cat,VI,"","","",""
52151,0,8,Montipora malampaya,Global estimate,"","",210,50104,Growth form,cat,foliaceous,"","","",""
52166,1,1,Montipora meandrina,Global estimate,"","",215,50119,Clade Fukami Huang 2012,cat,VI,"","","",""
52216,0,1,Montipora meandrina,Global estimate,"","",0,50168,Growth form,cat,encrusting,"","","",""
52231,1,1,Montipora millepora,Global estimate,"","",215,50183,Clade Fukami Huang 2012,cat,VI,"","","",""
52286,0,1,Montipora millepora,Global estimate,"","",0,50234,Growth form,cat,encrusting,"","","",""
52304,1,1,Montipora mollis,Global estimate,"","",215,50252,Clade Fukami Huang 2012,cat,VI,"","","",""
52359,0,1,Montipora mollis,Global estimate,"","",0,50303,Growth form,cat,massive,"","","",""
52377,1,1,Montipora monasteriata,Global estimate,"","",215,50321,Clade Fukami Huang 2012,cat,VI,"","","",""
52433,0,1,Montipora monasteriata,Global estimate,"","",0,50373,Growth form,cat,encrusting,"","","",""
52448,1,1,Montipora niugini,Global estimate,"","",215,50388,Clade Fukami Huang 2012,cat,VI,"","","",""
52497,0,8,Montipora niugini,Global estimate,"","",210,50436,Growth form,cat,massive,"","","",""
52512,1,1,Montipora nodosa,Global estimate,"","",215,50451,Clade Fukami Huang 2012,cat,VI,"","","",""
52567,0,1,Montipora nodosa,Global estimate,"","",0,50502,Growth form,cat,encrusting,"","","",""
52582,1,1,Montipora orientalis,Global estimate,"","",215,50517,Clade Fukami Huang 2012,cat,VI,"","","",""
52632,0,8,Montipora orientalis,Global estimate,"","",210,50566,Growth form,cat,foliaceous,"","","",""
52647,1,1,Montipora pachytuberculata,Global estimate,"","",215,50581,Clade Fukami Huang 2012,cat,VI,"","","",""
52691,0,1,Montipora pachytuberculata,Global estimate,"","",0,50624,Growth form,cat,branching,"","","",""
52706,1,1,Montipora palawanensis,Global estimate,"","",215,50639,Clade Fukami Huang 2012,cat,VI,"","","",""
52755,0,1,Montipora palawanensis,Global estimate,"","",0,50687,Growth form,cat,massive,"","","",""
52772,1,1,Montipora patula,Global estimate,"","",215,50704,Clade Fukami Huang 2012,cat,VI,"","","",""
52822,0,1,Montipora patula,Global estimate,"","",0,50753,Growth form,cat,encrusting,"","","",""
52840,1,1,Montipora peltiformis,Global estimate,"","",215,50771,Clade Fukami Huang 2012,cat,VI,"","","",""
52893,0,1,Montipora peltiformis,Global estimate,"","",0,50821,Growth form,cat,massive,"","","",""
52908,1,1,Montipora porites,Global estimate,"","",215,50836,Clade Fukami Huang 2012,cat,VI,"","","",""
52956,0,1,Montipora porites,Global estimate,"","",0,50883,Growth form,cat,encrusting,"","","",""
52974,1,1,Montipora samarensis,Global estimate,"","",215,50901,Clade Fukami Huang 2012,cat,VI,"","","",""
53030,0,1,Montipora samarensis,Global estimate,"","",0,50954,Growth form,cat,branching,"","","",""
53045,1,1,Montipora saudii,Global estimate,"","",215,50969,Clade Fukami Huang 2012,cat,VI,"","","",""
53096,0,1,Montipora saudii,Global estimate,"","",0,51019,Growth form,cat,encrusting,"","","",""
53111,1,1,Montipora setosa,Global estimate,"","",215,51034,Clade Fukami Huang 2012,cat,VI,"","","",""
53161,0,1,Montipora setosa,Global estimate,"","",0,51083,Growth form,cat,branching,"","","",""
53176,1,1,Montipora solanderi,Global estimate,"","",215,51098,Clade Fukami Huang 2012,cat,VI,"","","",""
53208,1,1,Montipora spongiosa,Global estimate,"","",215,51130,Clade Fukami Huang 2012,cat,VI,"","","",""
53259,0,1,Montipora spongiosa,Global estimate,"","",0,51180,Growth form,cat,branching,"","","",""
53274,1,1,Montipora spongodes,Global estimate,"","",215,51195,Clade Fukami Huang 2012,cat,VI,"","","",""
53331,0,1,Montipora spongodes,Global estimate,"","",0,51248,Growth form,cat,encrusting,"","","",""
53350,1,1,Montipora spumosa,Global estimate,"","",215,51267,Clade Fukami Huang 2012,cat,VI,"","","",""
53406,0,1,Montipora spumosa,Global estimate,"","",0,51319,Growth form,cat,encrusting,"","","",""
53424,1,1,Montipora stellata,Global estimate,"","",215,51337,Clade Fukami Huang 2012,cat,VI,"","","",""
53480,0,8,Montipora stellata,Global estimate,"","",210,51389,Growth form,cat,foliaceous,"","","",""
53495,1,1,Montipora stilosa,Global estimate,"","",215,51404,Clade Fukami Huang 2012,cat,VI,"","","",""
53545,0,1,Montipora stilosa,Global estimate,"","",0,51453,Growth form,cat,encrusting,"","","",""
53560,1,1,Montipora striata,Global estimate,"","",215,51468,Clade Fukami Huang 2012,cat,VI,"","","",""
53592,1,1,Montipora taiwanensis,Global estimate,"","",215,51500,Clade Fukami Huang 2012,cat,VI,"","","",""
53637,0,1,Montipora taiwanensis,Global estimate,"","",0,51544,Growth form,cat,encrusting,"","","",""
53655,1,1,Montipora tortuosa,Global estimate,"","",215,51562,Clade Fukami Huang 2012,cat,VI,"","","",""
53684,0,1,Montipora tortuosa,Global estimate,"","",0,51590,Growth form,cat,branching,"","","",""
53699,1,1,Montipora tuberculosa,Global estimate,"","",215,51605,Clade Fukami Huang 2012,cat,VI,"","","",""
53754,0,8,Montipora tuberculosa,Global estimate,"","",210,51656,Growth form,cat,massive,"","","",""
53774,1,1,Montipora turgescens,Global estimate,"","",215,51676,Clade Fukami Huang 2012,cat,VI,"","","",""
53829,0,1,Montipora turgescens,Global estimate,"","",0,51727,Growth form,cat,encrusting,"","","",""
53847,1,1,Montipora turtlensis,Global estimate,"","",215,51745,Clade Fukami Huang 2012,cat,VI,"","","",""
53904,0,8,Montipora turtlensis,Global estimate,"","",210,51798,Growth form,cat,foliaceous,"","","",""
53919,1,1,Montipora undata,Global estimate,"","",215,51813,Clade Fukami Huang 2012,cat,VI,"","","",""
53945,0,1,Montipora undata,"Dumaguete, Philippines",9.3167,123.3,277,51837,Growth rate,mm yr^-1,26,"","","",1
53945,0,1,Montipora undata,"Dumaguete, Philippines",9.3167,123.3,277,51838,Depth,m,2,"","","",""
53975,0,1,Montipora undata,Global estimate,"","",0,51866,Growth form,cat,foliaceous,"","","",""
53990,1,1,Montipora vaughani,Global estimate,"","",215,51881,Clade Fukami Huang 2012,cat,VI,"","","",""
54027,1,1,Montipora venosa,Global estimate,"","",215,51918,Clade Fukami Huang 2012,cat,VI,"","","",""
54082,0,1,Montipora venosa,Global estimate,"","",0,51969,Growth form,cat,massive,"","","",""
54097,1,1,Montipora verrilli,Global estimate,"","",215,51984,Clade Fukami Huang 2012,cat,VI,"","","",""
54123,0,1,Montipora verrilli,Global estimate,"","",0,52010,Growth form,cat,encrusting,"","","",""
54144,1,1,Montipora verrucosa,Global estimate,"","",215,52031,Clade Fukami Huang 2012,cat,VI,"","","",""
88525,1,14,Montipora verrucosa,"","","",359,91769,Growth rate,mm yr^-1,36.14,"","","",""
88757,1,14,Montipora verrucosa,"","","",385,92001,Growth rate,mm yr^-1,32,"","","",""
54200,0,1,Montipora verrucosa,Global estimate,"","",0,52083,Growth form,cat,encrusting,"","","",""
54215,1,1,Montipora verruculosus,Global estimate,"","",215,52098,Clade Fukami Huang 2012,cat,VI,"","","",""
54265,0,8,Montipora verruculosus,Global estimate,"","",210,52147,Growth form,cat,foliaceous,"","","",""
54280,1,1,Montipora vietnamensis,Global estimate,"","",215,52162,Clade Fukami Huang 2012,cat,VI,"","","",""
54330,0,1,Montipora vietnamensis,Global estimate,"","",0,52211,Growth form,cat,foliaceous,"","","",""
54348,1,1,Moseleya latistellata,Global estimate,"","",215,52229,Clade Fukami Huang 2012,cat,between clades,"","","",""
54398,0,8,Moseleya latistellata,Global estimate,"","",210,52276,Growth form,cat,massive,"","","",""
54413,1,1,Mussa angulosa,Global estimate,"","",215,52291,Clade Fukami Huang 2012,cat,XXI,"","","",""
54462,0,1,Mussa angulosa,Global estimate,"","",0,52339,Growth form,cat,solitary,"","","",""
54482,1,1,Mussismilia braziliensis,Global estimate,"","",215,52359,Clade Fukami Huang 2012,cat,XXI,"","","",""
54528,0,1,Mussismilia braziliensis,Global estimate,"","",0,52402,Growth form,cat,massive,"","","",""
54548,1,1,Mussismilia harttii,Global estimate,"","",215,52422,Clade Fukami Huang 2012,cat,XXI,"","","",""
54593,0,8,Mussismilia harttii,Global estimate,"","",210,52464,Growth form,cat,massive,"","","",""
54613,1,1,Mussismilia hispida,Global estimate,"","",215,52484,Clade Fukami Huang 2012,cat,XXI,"","","",""
54662,0,1,Mussismilia hispida,Global estimate,"","",0,52530,Growth form,cat,massive,"","","",""
54685,1,1,Mycedium elephantotus,Global estimate,"","",215,52553,Clade Fukami Huang 2012,cat,XVII,"","","",""
54736,0,1,Mycedium elephantotus,Global estimate,"","",0,52601,Growth form,cat,encrusting,"","","",""
54751,1,1,Mycedium mancaoi,Global estimate,"","",215,52616,Clade Fukami Huang 2012,cat,XVII,"","","",""
54801,0,1,Mycedium mancaoi,Global estimate,"","",0,52662,Growth form,cat,foliaceous,"","","",""
54818,1,1,Mycedium robokaki,Global estimate,"","",215,52679,Clade Fukami Huang 2012,cat,XVII,"","","",""
54863,0,1,Mycedium robokaki,Global estimate,"","",0,52722,Growth form,cat,foliaceous,"","","",""
54878,1,1,Mycedium spina,Global estimate,"","",215,52737,Clade Fukami Huang 2012,cat,XVII,"","","",""
54900,0,1,Mycedium spina,Global estimate,"","",0,52758,Growth form,cat,foliaceous,"","","",""
54909,1,1,Mycedium steeni,Global estimate,"","",215,52767,Clade Fukami Huang 2012,cat,XVII,"","","",""
54956,0,1,Mycedium steeni,Global estimate,"","",0,52812,Growth form,cat,foliaceous,"","","",""
54971,1,1,Mycedium umbra,Global estimate,"","",215,52827,Clade Fukami Huang 2012,cat,XVII,"","","",""
55017,0,1,Mycedium umbra,Global estimate,"","",0,52872,Growth form,cat,encrusting,"","","",""
55032,1,1,Mycetophyllia aliciae,Global estimate,"","",215,52887,Clade Fukami Huang 2012,cat,XXI,"","","",""
55079,0,1,Mycetophyllia aliciae,Global estimate,"","",0,52933,Growth form,cat,encrusting,"","","",""
55094,1,1,Mycetophyllia danaana,Global estimate,"","",215,52948,Clade Fukami Huang 2012,cat,XXI,"","","",""
55143,0,8,Mycetophyllia danaana,Global estimate,"","",210,52996,Growth form,cat,foliaceous,"","","",""
55162,1,1,Mycetophyllia ferox,Global estimate,"","",215,53015,Clade Fukami Huang 2012,cat,XXI,"","","",""
55217,0,8,Mycetophyllia ferox,Global estimate,"","",210,53068,Growth form,cat,foliaceous,"","","",""
55232,1,1,Mycetophyllia lamarckiana,Global estimate,"","",215,53083,Clade Fukami Huang 2012,cat,XXI,"","","",""
55281,0,8,Mycetophyllia lamarckiana,Global estimate,"","",210,53131,Growth form,cat,foliaceous,"","","",""
55296,1,1,Mycetophyllia reesi,Global estimate,"","",215,53146,Clade Fukami Huang 2012,cat,XXI,"","","",""
55338,0,8,Mycetophyllia reesi,Global estimate,"","",210,53187,Growth form,cat,foliaceous,"","","",""
55350,1,1,Nemenzophyllia turbida,Global estimate,"","",215,53199,Clade Fukami Huang 2012,cat,XIV,"","","",""
55402,0,8,Nemenzophyllia turbida,Global estimate,"","",210,53248,Growth form,cat,massive,"","","",""
55439,0,1,Nomlandia californica,Global estimate,"","",0,53283,Growth form,cat,solitary,"","","",""
55474,0,1,Notocyathus conicus,Global estimate,"","",0,53316,Growth form,cat,solitary,"","","",""
55509,0,1,Notocyathus venustus,Global estimate,"","",0,53349,Growth form,cat,solitary,"","","",""
55539,0,1,Notophyllia etheridgi,Global estimate,"","",0,53377,Growth form,cat,solitary,"","","",""
55569,0,1,Notophyllia piscacauda,Global estimate,"","",0,53405,Growth form,cat,solitary,"","","",""
55599,0,1,Notophyllia recta,Global estimate,"","",0,53433,Growth form,cat,solitary,"","","",""
55607,1,1,Oculina arbuscula,Global estimate,"","",215,53441,Clade Fukami Huang 2012,cat,XIII,"","","",""
55634,0,8,Oculina arbuscula,Global estimate,"","",210,53468,Growth form,cat,branching,"","","",""
55643,1,1,Oculina diffusa,Global estimate,"","",215,53477,Clade Fukami Huang 2012,cat,XIII,"","","",""
55693,0,8,Oculina diffusa,Global estimate,"","",210,53525,Growth form,cat,branching,"","","",""
55707,1,1,Oculina patagonica,Global estimate,"","",215,53539,Clade Fukami Huang 2012,cat,XIII,"","","",""
55758,0,1,Oculina patagonica,Global estimate,"","",0,53588,Growth form,cat,encrusting,"","","",""
55772,1,1,Oculina profunda,Global estimate,"","",215,53602,Clade Fukami Huang 2012,cat,XIII,"","","",""
55802,0,8,Oculina profunda,Global estimate,"","",210,53630,Growth form,cat,branching,"","","",""
55810,1,1,Oculina robusta,Global estimate,"","",215,53638,Clade Fukami Huang 2012,cat,XIII,"","","",""
55853,0,8,Oculina robusta,Global estimate,"","",210,53679,Growth form,cat,branching,"","","",""
55861,1,1,Oculina tenella,Global estimate,"","",215,53687,Clade Fukami Huang 2012,cat,XIII,"","","",""
55895,0,8,Oculina tenella,Global estimate,"","",210,53721,Growth form,cat,branching,"","","",""
55903,1,1,Oculina valenciennesi,Global estimate,"","",215,53729,Clade Fukami Huang 2012,cat,XIII,"","","",""
55948,0,8,Oculina valenciennesi,Global estimate,"","",210,53772,Growth form,cat,branching,"","","",""
55973,1,1,Oculina varicosa,Global estimate,"","",215,53797,Clade Fukami Huang 2012,cat,XIII,"","","",""
56028,0,8,Oculina varicosa,Global estimate,"","",210,53849,Growth form,cat,branching,"","","",""
56042,1,1,Oculina virgosa,Global estimate,"","",215,53863,Clade Fukami Huang 2012,cat,XIII,"","","",""
56074,0,8,Oculina virgosa,Global estimate,"","",210,53893,Growth form,cat,branching,"","","",""
56107,0,1,Oulangia bradleyi,Global estimate,"","",0,53924,Growth form,cat,encrusting,"","","",""
56136,0,1,Oulangia cyathiformis,Global estimate,"","",0,53952,Growth form,cat,encrusting,"","","",""
56169,0,1,Oulangia stokesianamiltoni,Global estimate,"","",0,53983,Growth form,cat,encrusting,"","","",""
56204,0,1,Oulangia stokesianastokesiana,Global estimate,"","",0,54016,Growth form,cat,encrusting,"","","",""
56219,1,1,Oulastrea crispata,Global estimate,"","",215,54031,Clade Fukami Huang 2012,cat,XI,"","","",""
56277,0,1,Oulastrea crispata,Global estimate,"","",0,54085,Growth form,cat,encrusting,"","","",""
56294,1,1,Oulophyllia bennettae,Global estimate,"","",215,54102,Clade Fukami Huang 2012,cat,XVII,"","","",""
56347,0,1,Oulophyllia bennettae,Global estimate,"","",0,54152,Growth form,cat,massive,"","","",""
56364,1,1,Oulophyllia crispa,Global estimate,"","",215,54169,Clade Fukami Huang 2012,cat,XVII,"","","",""
88156,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91349,Growth rate,mm yr^-1,22,"","","",2
88156,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91350,Habitat type,cat,lagoon,"","","",""
88156,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91351,Depth,m,7,"","","",""
88166,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91379,Growth rate,mm yr^-1,20,"","","",1
88166,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91380,Habitat type,cat,lagoon,"","","",""
88166,0,9,Oulophyllia crispa,"Chinimi, Enewetak Atoll, Marshall Islands",11.520639,162.222049,276,91381,Depth,m,6.5,"","","",""
56419,0,1,Oulophyllia crispa,Global estimate,"","",0,54220,Growth form,cat,massive,"","","",""
56433,1,1,Oulophyllia levis,Global estimate,"","",215,54234,Clade Fukami Huang 2012,cat,XVII,"","","",""
56477,0,1,Oulophyllia levis,Global estimate,"","",0,54278,Growth form,cat,massive,"","","",""
56491,1,1,Oxypora convoluta,Global estimate,"","",215,54292,Clade Fukami Huang 2012,cat,XIX,"","","",""
56536,0,1,Oxypora convoluta,Global estimate,"","",0,54336,Growth form,cat,foliaceous,"","","",""
56550,1,1,Oxypora crassispinosa,Global estimate,"","",215,54350,Clade Fukami Huang 2012,cat,XIX,"","","",""
56595,0,1,Oxypora crassispinosa,Global estimate,"","",0,54394,Growth form,cat,foliaceous,"","","",""
56609,1,1,Oxypora egyptensis,Global estimate,"","",215,54408,Clade Fukami Huang 2012,cat,XIX,"","","",""
56654,0,8,Oxypora egyptensis,Global estimate,"","",210,54452,Growth form,cat,foliaceous,"","","",""
56671,1,1,Oxypora glabra,Global estimate,"","",215,54469,Clade Fukami Huang 2012,cat,XIX,"","","",""
56724,0,1,Oxypora glabra,Global estimate,"","",0,54518,Growth form,cat,foliaceous,"","","",""
56741,1,1,Oxypora lacera,Global estimate,"","",215,54535,Clade Fukami Huang 2012,cat,XIX,"","","",""
56792,0,1,Oxypora lacera,Global estimate,"","",0,54583,Growth form,cat,encrusting,"","","",""
56827,0,1,Oxysmilia circularis,Global estimate,"","",0,54616,Growth form,cat,solitary,"","","",""
56856,0,1,Oxysmilia corrugata,Global estimate,"","",0,54643,Growth form,cat,solitary,"","","",""
56885,0,1,Oxysmilia epithecata,Global estimate,"","",0,54670,Growth form,cat,solitary,"","","",""
56913,0,1,Oxysmilia rotundifolia,Global estimate,"","",0,54697,Growth form,cat,solitary,"","","",""
56924,1,1,Pachyseris foliosa,Global estimate,"","",215,54708,Clade Fukami Huang 2012,cat,IV,"","","",""
